TUCASEID,TULINENO,GEREG,GEDIV,GESTFIPS,GTMETSTA,GTCBSA,GTCO,HEFAMINC
20161010162191,1,2,3,39,1,17460,000,7
20161010162191,2,2,3,39,1,17460,000,7
20161010162195,1,2,4,20,1,45820,000,11
20161010162195,2,2,4,20,1,45820,000,11
20161010162195,3,2,4,20,1,45820,000,11
20161010162195,4,2,4,20,1,45820,000,11
20161010162195,5,2,4,20,1,45820,000,11
20161010162195,6,2,4,20,1,45820,000,11
20161010162227,1,4,9,15,1,46520,003,14
20161010162227,2,4,9,15,1,46520,003,14
20161010162227,3,4,9,15,1,46520,003,14
20161010162227,4,4,9,15,1,46520,003,14
20161010162255,1,3,7,48,1,13140,000,11
20161010162264,1,3,6,28,2,00000,000,4
20161010162264,2,3,6,28,2,00000,000,4
20161010162266,1,3,5,51,1,47900,000,15
20161010162266,2,3,5,51,1,47900,000,15
20161010162266,3,3,5,51,1,47900,000,15
20161010162275,1,2,3,18,1,26900,000,15
20161010162275,2,2,3,18,1,26900,000,15
20161010162275,3,2,3,18,1,26900,000,15
20161010162276,1,4,9,6,1,41740,073,13
20161010162276,2,4,9,6,1,41740,073,13
20161010162276,3,4,9,6,1,41740,073,13
20161010162276,4,4,9,6,1,41740,073,13
20161010162279,1,2,3,17,1,16980,000,13
20161010162279,2,2,3,17,1,16980,000,13
20161010162304,1,2,4,46,2,00000,000,7
20161010162304,2,2,4,46,2,00000,000,7
20161010162323,1,4,9,6,1,31080,037,15
20161010162323,2,4,9,6,1,31080,037,15
20161010162339,1,4,9,6,1,40140,000,11
20161010162339,2,4,9,6,1,40140,000,11
20161010162352,1,3,5,12,1,36740,069,16
20161010162352,2,3,5,12,1,36740,069,16
20161010162352,3,3,5,12,1,36740,069,16
20161010162352,4,3,5,12,1,36740,069,16
20161010162352,5,3,5,12,1,36740,069,16
20161010162352,6,3,5,12,1,36740,069,16
20161010162354,1,3,7,22,1,12940,000,14
20161010162354,2,3,7,22,1,12940,000,14
20161010162354,3,3,7,22,1,12940,000,14
20161010162362,1,4,9,15,2,00000,000,6
